image,label_name,confidence,latency
000000000802.jpg,Refrigerator,99.77008819580078,0.3991096019744873
000000000802.jpg,Floor,90.34190368652344,0.3991096019744873
000000000872.jpg,Glove,100.0,0.39104652404785156
000000000872.jpg,People,100.0,0.39104652404785156
000000000872.jpg,Person,100.0,0.39104652404785156
000000000872.jpg,Baseball,99.99906921386719,0.39104652404785156
000000000872.jpg,Baseball Glove,99.99906921386719,0.39104652404785156
000000000872.jpg,Team,99.9891128540039,0.39104652404785156
000000000872.jpg,Team Sport,99.98193359375,0.39104652404785156
000000000872.jpg,Athlete,99.33615112304688,0.39104652404785156
000000000872.jpg,Ballplayer,99.33615112304688,0.39104652404785156
000000000872.jpg,Shoe,98.09291076660156,0.39104652404785156
000000000885.jpg,Person,99.90445709228516,0.33294010162353516
000000000885.jpg,Adult,99.22640228271484,0.33294010162353516
000000000885.jpg,Male,99.22640228271484,0.33294010162353516
000000000885.jpg,Man,99.22640228271484,0.33294010162353516
000000000885.jpg,Sport,99.18745422363281,0.33294010162353516
000000000885.jpg,Tennis,99.18745422363281,0.33294010162353516
000000000885.jpg,Tennis Racket,99.18745422363281,0.33294010162353516
000000000885.jpg,Dog,90.20291900634766,0.33294010162353516
000000000885.jpg,Mammal,90.20291900634766,0.33294010162353516
000000000885.jpg,Pet,90.20291900634766,0.33294010162353516
000000001000.jpg,Baseball Cap,100.0,0.5583760738372803
000000001000.jpg,Cap,100.0,0.5583760738372803
000000001000.jpg,Hat,100.0,0.5583760738372803
000000001000.jpg,Shorts,99.99998474121094,0.5583760738372803
000000001000.jpg,People,99.98429107666016,0.5583760738372803
000000001000.jpg,Person,99.98429107666016,0.5583760738372803
000000001000.jpg,T-Shirt,99.47872161865234,0.5583760738372803
000000001000.jpg,Boy,99.4002914428711,0.5583760738372803
000000001000.jpg,Male,99.4002914428711,0.5583760738372803
000000001000.jpg,Teen,99.4002914428711,0.5583760738372803
000000001268.jpg,Person,99.99380493164062,0.5814723968505859
000000001268.jpg,Photographer,99.99380493164062,0.5814723968505859
000000001268.jpg,Accessories,99.87576293945312,0.5814723968505859
000000001268.jpg,Bag,99.87576293945312,0.5814723968505859
000000001268.jpg,Handbag,99.87576293945312,0.5814723968505859
000000001268.jpg,Animal,98.24788665771484,0.5814723968505859
000000001268.jpg,Bird,98.24788665771484,0.5814723968505859
000000001268.jpg,Boat,95.79673767089844,0.5814723968505859
000000001268.jpg,Transportation,95.79673767089844,0.5814723968505859
000000001268.jpg,Vehicle,95.79673767089844,0.5814723968505859
000000001296.jpg,Body Part,100.0,0.40587520599365234
000000001296.jpg,Finger,100.0,0.40587520599365234
000000001296.jpg,Hand,100.0,0.40587520599365234
000000001296.jpg,Person,100.0,0.40587520599365234
000000001296.jpg,Electronics,99.09515380859375,0.40587520599365234
000000001296.jpg,Mobile Phone,99.09515380859375,0.40587520599365234
000000001296.jpg,Phone,99.09515380859375,0.40587520599365234
000000001353.jpg,People,99.4776840209961,0.42093324661254883
000000001353.jpg,Person,99.4776840209961,0.42093324661254883
000000001425.jpg,Burger,97.23833465576172,0.3064262866973877
000000001425.jpg,Food,97.23833465576172,0.3064262866973877
000000001425.jpg,Meal,95.1120834350586,0.3064262866973877
000000001425.jpg,Dining Table,90.13555908203125,0.3064262866973877
000000001425.jpg,Furniture,90.13555908203125,0.3064262866973877
000000001425.jpg,Table,90.13555908203125,0.3064262866973877
000000001490.jpg,Nature,99.99979400634766,0.30576109886169434
000000001490.jpg,Outdoors,99.99979400634766,0.30576109886169434
000000001490.jpg,Sea,99.99979400634766,0.30576109886169434
000000001490.jpg,Water,99.99979400634766,0.30576109886169434
000000001490.jpg,Sea Waves,99.99745178222656,0.30576109886169434
000000001490.jpg,Person,99.91912078857422,0.30576109886169434
000000001490.jpg,Oars,99.74922943115234,0.30576109886169434
000000001490.jpg,Paddle,99.74922943115234,0.30576109886169434
000000001490.jpg,Sport,99.47952270507812,0.30576109886169434
000000001490.jpg,Surfing,99.47952270507812,0.30576109886169434
000000001503.jpg,Table,99.98761749267578,0.24338960647583008
000000001503.jpg,Computer,99.98068237304688,0.24338960647583008
000000001503.jpg,Electronics,99.98068237304688,0.24338960647583008
000000001503.jpg,Pc,99.87513732910156,0.24338960647583008
000000001503.jpg,Desk,99.85018920898438,0.24338960647583008
000000001503.jpg,Computer Hardware,99.67523956298828,0.24338960647583008
000000001503.jpg,Screen,97.63690185546875,0.24338960647583008
000000001503.jpg,Computer Keyboard,97.61012268066406,0.24338960647583008
000000001503.jpg,Laptop,97.31159973144531,0.24338960647583008
000000001503.jpg,Monitor,95.3561019897461,0.24338960647583008
000000001532.jpg,License Plate,99.99998474121094,0.35699963569641113
000000001532.jpg,Transportation,99.99998474121094,0.35699963569641113
000000001532.jpg,Vehicle,99.99998474121094,0.35699963569641113
000000001532.jpg,Freeway,99.99987030029297,0.35699963569641113
000000001532.jpg,Road,99.99987030029297,0.35699963569641113
000000001532.jpg,Car,99.74484252929688,0.35699963569641113
000000001584.jpg,Bus,99.9975814819336,0.4118616580963135
000000001584.jpg,Transportation,99.9975814819336,0.4118616580963135
000000001584.jpg,Vehicle,99.9975814819336,0.4118616580963135
000000001584.jpg,Double Decker Bus,99.47310638427734,0.4118616580963135
000000001584.jpg,Tour Bus,99.47310638427734,0.4118616580963135
000000001584.jpg,Person,97.27140045166016,0.4118616580963135
000000001675.jpg,Computer,100.0,0.33400964736938477
000000001675.jpg,Electronics,100.0,0.33400964736938477
000000001675.jpg,Laptop,100.0,0.33400964736938477
000000001675.jpg,Pc,100.0,0.33400964736938477
000000001675.jpg,Computer Hardware,99.93900299072266,0.33400964736938477
000000001675.jpg,Computer Keyboard,99.93900299072266,0.33400964736938477
000000001675.jpg,Hardware,99.93900299072266,0.33400964736938477
000000001675.jpg,Cat,94.86473846435547,0.33400964736938477
000000001675.jpg,Mammal,94.86473846435547,0.33400964736938477
000000001675.jpg,Pet,94.86473846435547,0.33400964736938477
000000001761.jpg,Arch,99.99993896484375,0.29119253158569336
000000001761.jpg,Architecture,99.99993896484375,0.29119253158569336
000000001761.jpg,Airplane,99.52801513671875,0.29119253158569336
000000001761.jpg,Transportation,99.52801513671875,0.29119253158569336
000000001761.jpg,Vehicle,99.52801513671875,0.29119253158569336
000000001761.jpg,Arch Bridge,99.37531280517578,0.29119253158569336
000000001761.jpg,Bridge,99.37531280517578,0.29119253158569336
000000001761.jpg,Animal,91.37409210205078,0.29119253158569336
000000001761.jpg,Bird,91.37409210205078,0.29119253158569336
000000001761.jpg,Flying,91.37409210205078,0.29119253158569336
000000001818.jpg,Animal,99.7034683227539,0.32915782928466797
000000001818.jpg,Mammal,99.7034683227539,0.32915782928466797
000000001818.jpg,Wildlife,99.7034683227539,0.32915782928466797
000000001818.jpg,Zebra,99.7034683227539,0.32915782928466797
000000001993.jpg,Bed,99.99591064453125,0.44574928283691406
000000001993.jpg,Bedroom,99.99591064453125,0.44574928283691406
000000001993.jpg,Dorm Room,99.99591064453125,0.44574928283691406
000000001993.jpg,Furniture,99.99591064453125,0.44574928283691406
000000001993.jpg,Indoors,99.99591064453125,0.44574928283691406
000000001993.jpg,Room,99.99591064453125,0.44574928283691406
000000001993.jpg,Door,99.98624420166016,0.44574928283691406
000000001993.jpg,Chair,99.9241943359375,0.44574928283691406
000000001993.jpg,Dining Table,97.61442565917969,0.44574928283691406
000000001993.jpg,Table,97.61442565917969,0.44574928283691406
000000002006.jpg,Bus,99.85142517089844,0.39563870429992676
000000002006.jpg,Transportation,99.85142517089844,0.39563870429992676
000000002006.jpg,Vehicle,99.85142517089844,0.39563870429992676
000000002006.jpg,Person,99.67658233642578,0.39563870429992676
000000002006.jpg,Accessories,93.75347137451172,0.39563870429992676
000000002006.jpg,Bag,93.75347137451172,0.39563870429992676
000000002006.jpg,Handbag,93.75347137451172,0.39563870429992676
000000002006.jpg,Light,91.04364776611328,0.39563870429992676
000000002006.jpg,Traffic Light,91.04364776611328,0.39563870429992676
000000002149.jpg,Apple,100.0,0.3806333541870117
000000002149.jpg,Food,100.0,0.3806333541870117
000000002149.jpg,Fruit,100.0,0.3806333541870117
000000002149.jpg,Plant,100.0,0.3806333541870117
000000002149.jpg,Produce,100.0,0.3806333541870117
000000002153.jpg,People,100.0,0.4998445510864258
000000002153.jpg,Person,100.0,0.4998445510864258
000000002153.jpg,Team,100.0,0.4998445510864258
000000002153.jpg,Team Sport,100.0,0.4998445510864258
000000002153.jpg,Athlete,99.9999771118164,0.4998445510864258
000000002153.jpg,Ballplayer,99.9999771118164,0.4998445510864258
000000002153.jpg,Baseball,99.9999771118164,0.4998445510864258
000000002153.jpg,Glove,99.89239501953125,0.4998445510864258
000000002153.jpg,Baseball Glove,99.17195892333984,0.4998445510864258
000000002153.jpg,Baseball Bat,98.99222564697266,0.4998445510864258
000000002157.jpg,Food,99.95728302001953,0.4242539405822754
000000002157.jpg,Meal,99.95728302001953,0.4242539405822754
000000002157.jpg,Knife,99.31800079345703,0.4242539405822754
000000002157.jpg,Weapon,99.31800079345703,0.4242539405822754
000000002157.jpg,Glass,96.59747314453125,0.4242539405822754
000000002157.jpg,Berry,95.48516845703125,0.4242539405822754
000000002157.jpg,Produce,95.48516845703125,0.4242539405822754
000000002157.jpg,Dining Table,95.3790283203125,0.4242539405822754
000000002157.jpg,Dish,94.90162658691406,0.4242539405822754
000000002157.jpg,Cafeteria,94.41069030761719,0.4242539405822754
000000002261.jpg,Nature,100.0,0.3352217674255371
000000002261.jpg,Outdoors,100.0,0.3352217674255371
000000002261.jpg,Sea,100.0,0.3352217674255371
000000002261.jpg,Water,100.0,0.3352217674255371
000000002261.jpg,Sea Waves,99.99990844726562,0.3352217674255371
000000002261.jpg,Person,99.98881530761719,0.3352217674255371
000000002261.jpg,Sport,99.98881530761719,0.3352217674255371
000000002261.jpg,Swimming,99.98881530761719,0.3352217674255371
000000002261.jpg,Water Sports,99.98881530761719,0.3352217674255371
000000002261.jpg,Surfing,98.44151306152344,0.3352217674255371
000000002299.jpg,People,99.8800048828125,0.4667515754699707
000000002299.jpg,Person,99.8800048828125,0.4667515754699707
000000002299.jpg,Baby,98.10922241210938,0.4667515754699707
000000002299.jpg,Footwear,97.93258666992188,0.4667515754699707
000000002299.jpg,Shoe,97.93258666992188,0.4667515754699707
000000002299.jpg,Formal Wear,95.38336181640625,0.4667515754699707
000000002299.jpg,Tie,95.38336181640625,0.4667515754699707
000000002299.jpg,Building,93.41826629638672,0.4667515754699707
000000002299.jpg,Classroom,93.41826629638672,0.4667515754699707
000000002299.jpg,School,93.41826629638672,0.4667515754699707
000000002431.jpg,Knife,99.85110473632812,0.42893290519714355
000000002431.jpg,Weapon,99.85110473632812,0.42893290519714355
000000002431.jpg,Dining Table,99.57151794433594,0.42893290519714355
000000002431.jpg,Table,99.57151794433594,0.42893290519714355
000000002431.jpg,Cutlery,98.71028137207031,0.42893290519714355
000000002431.jpg,Spoon,98.71028137207031,0.42893290519714355
000000002431.jpg,Bread,96.38580322265625,0.42893290519714355
000000002431.jpg,Person,95.48867797851562,0.42893290519714355
000000002431.jpg,Glass,93.03178405761719,0.42893290519714355
000000002431.jpg,Cup,92.55115509033203,0.42893290519714355
000000002473.jpg,Plant,99.88996124267578,0.349597692489624
000000002473.jpg,Tree,99.88996124267578,0.349597692489624
000000002473.jpg,Person,99.88524627685547,0.349597692489624
000000002473.jpg,Nature,99.84883117675781,0.349597692489624
000000002473.jpg,Outdoors,99.84883117675781,0.349597692489624
000000002473.jpg,Slope,98.99557495117188,0.349597692489624
000000002473.jpg,Piste,98.99309539794922,0.349597692489624
000000002473.jpg,Snow,98.99309539794922,0.349597692489624
000000002473.jpg,Sport,98.99309539794922,0.349597692489624
000000002473.jpg,Slide,98.56509399414062,0.349597692489624
000000002532.jpg,Slope,99.99944305419922,0.40561652183532715
000000002532.jpg,Nature,99.9855728149414,0.40561652183532715
000000002532.jpg,Outdoors,99.9855728149414,0.40561652183532715
000000002532.jpg,Piste,99.9855728149414,0.40561652183532715
000000002532.jpg,Snow,99.9855728149414,0.40561652183532715
000000002532.jpg,Sport,99.9855728149414,0.40561652183532715
000000002532.jpg,Person,99.8731689453125,0.40561652183532715
000000002532.jpg,Slide,99.52429962158203,0.40561652183532715
000000002532.jpg,Toy,99.52429962158203,0.40561652183532715
000000002532.jpg,Ice,91.11454772949219,0.40561652183532715
000000002587.jpg,Banana,99.78753662109375,0.39412379264831543
000000002587.jpg,Food,99.78753662109375,0.39412379264831543
000000002587.jpg,Fruit,99.78753662109375,0.39412379264831543
000000002587.jpg,Plant,99.78753662109375,0.39412379264831543
000000002587.jpg,Produce,99.78753662109375,0.39412379264831543
000000002587.jpg,Sweets,99.19542694091797,0.39412379264831543
000000002592.jpg,Cup,99.95970153808594,0.31574249267578125
000000002592.jpg,Blade,99.83837890625,0.31574249267578125
000000002592.jpg,Knife,99.83837890625,0.31574249267578125
000000002592.jpg,Weapon,99.83837890625,0.31574249267578125
000000002592.jpg,Cutlery,99.01979064941406,0.31574249267578125
000000002685.jpg,Plywood,99.97796630859375,0.5638353824615479
000000002685.jpg,Wood,99.97796630859375,0.5638353824615479
000000002685.jpg,Adult,99.77272033691406,0.5638353824615479
000000002685.jpg,Male,99.77272033691406,0.5638353824615479
000000002685.jpg,Man,99.77272033691406,0.5638353824615479
000000002685.jpg,Person,99.77272033691406,0.5638353824615479
000000002685.jpg,Female,99.71116638183594,0.5638353824615479
000000002685.jpg,Woman,99.71116638183594,0.5638353824615479
000000002685.jpg,Pub,99.54759216308594,0.5638353824615479
000000002685.jpg,Alcohol,93.74457550048828,0.5638353824615479
000000002923.jpg,Cruiser,99.99698638916016,0.37639737129211426
000000002923.jpg,Vehicle,99.99698638916016,0.37639737129211426
000000002923.jpg,Water,99.9857177734375,0.37639737129211426
000000002923.jpg,Waterfront,99.9857177734375,0.37639737129211426
000000002923.jpg,Grass,99.29438018798828,0.37639737129211426
000000002923.jpg,Plant,99.29438018798828,0.37639737129211426
000000002923.jpg,Airport,98.97346496582031,0.37639737129211426
000000002923.jpg,Sailboat,97.72144317626953,0.37639737129211426
000000002923.jpg,Bird,97.19798278808594,0.37639737129211426
000000002923.jpg,Airfield,91.23800659179688,0.37639737129211426
000000003156.jpg,Indoors,99.67632293701172,0.3338313102722168
000000003156.jpg,Adult,98.89260864257812,0.3338313102722168
000000003156.jpg,Male,98.89260864257812,0.3338313102722168
000000003156.jpg,Man,98.89260864257812,0.3338313102722168
000000003156.jpg,Person,98.89260864257812,0.3338313102722168
000000003156.jpg,Clothing,96.51561737060547,0.3338313102722168
000000003156.jpg,Glove,96.51561737060547,0.3338313102722168
000000003156.jpg,Footwear,94.20286560058594,0.3338313102722168
000000003156.jpg,Shoe,94.20286560058594,0.3338313102722168
000000003156.jpg,Toilet,90.4118423461914,0.3338313102722168
000000003255.jpg,Slope,99.99796295166016,0.3498544692993164
000000003255.jpg,Mountain,99.99605560302734,0.3498544692993164
000000003255.jpg,Nature,99.99605560302734,0.3498544692993164
000000003255.jpg,Outdoors,99.99605560302734,0.3498544692993164
000000003255.jpg,Mountain Range,99.99575805664062,0.3498544692993164
000000003255.jpg,Peak,99.99575805664062,0.3498544692993164
000000003255.jpg,Ice,99.94682312011719,0.3498544692993164
000000003255.jpg,Glacier,99.83699035644531,0.3498544692993164
000000003255.jpg,Person,98.72644805908203,0.3498544692993164
000000003255.jpg,Piste,96.96058654785156,0.3498544692993164
000000003501.jpg,Food,97.64153289794922,0.3055856227874756
000000003501.jpg,Meal,97.64153289794922,0.3055856227874756
000000003501.jpg,Dish,95.56390380859375,0.3055856227874756
000000003501.jpg,Produce,93.56156921386719,0.3055856227874756
000000003501.jpg,Dining Table,92.369140625,0.3055856227874756
000000003501.jpg,Furniture,92.369140625,0.3055856227874756
000000003501.jpg,Table,92.369140625,0.3055856227874756
000000003553.jpg,Clothing,99.96009826660156,0.4116077423095703
000000003553.jpg,Footwear,99.96009826660156,0.4116077423095703
000000003553.jpg,Shoe,99.96009826660156,0.4116077423095703
000000003553.jpg,Person,99.4752426147461,0.4116077423095703
000000003553.jpg,Skateboard,92.7365493774414,0.4116077423095703
000000003553.jpg,Sneaker,90.11743927001953,0.4116077423095703
000000003661.jpg,Banana,100.0,0.3243558406829834
000000003661.jpg,Food,100.0,0.3243558406829834
000000003661.jpg,Fruit,100.0,0.3243558406829834
000000003661.jpg,Plant,100.0,0.3243558406829834
000000003661.jpg,Produce,100.0,0.3243558406829834
000000003661.jpg,Cup,96.68324279785156,0.3243558406829834
000000003845.jpg,Food,99.85475158691406,0.5315747261047363
000000003845.jpg,Meal,99.85475158691406,0.5315747261047363
000000003845.jpg,Dining Table,99.83330535888672,0.5315747261047363
000000003845.jpg,Furniture,99.83330535888672,0.5315747261047363
000000003845.jpg,Table,99.83330535888672,0.5315747261047363
000000003845.jpg,Cutlery,99.66903686523438,0.5315747261047363
000000003845.jpg,Fork,99.66903686523438,0.5315747261047363
000000003845.jpg,Cup,99.58893585205078,0.5315747261047363
000000003845.jpg,Dish,98.88456726074219,0.5315747261047363
000000003845.jpg,Curry,96.78689575195312,0.5315747261047363
000000003934.jpg,Couch,99.99864196777344,0.352863073348999
000000003934.jpg,Child,99.2611083984375,0.352863073348999
000000003934.jpg,Female,99.2611083984375,0.352863073348999
000000003934.jpg,Girl,99.2611083984375,0.352863073348999
000000003934.jpg,Person,99.2611083984375,0.352863073348999
000000003934.jpg,Dress,99.25589752197266,0.352863073348999
000000003934.jpg,Adult,98.70413208007812,0.352863073348999
000000003934.jpg,Male,98.70413208007812,0.352863073348999
000000003934.jpg,Man,98.70413208007812,0.352863073348999
000000003934.jpg,Living Room,97.60305786132812,0.352863073348999
000000004134.jpg,Indoors,99.9913558959961,0.4808192253112793
000000004134.jpg,Reception Room,99.9913558959961,0.4808192253112793
000000004134.jpg,Tie,99.72347259521484,0.4808192253112793
000000004134.jpg,Adult,99.6193618774414,0.4808192253112793
000000004134.jpg,Male,99.6193618774414,0.4808192253112793
000000004134.jpg,Man,99.6193618774414,0.4808192253112793
000000004134.jpg,Person,99.6193618774414,0.4808192253112793
000000004134.jpg,Linen,98.89307403564453,0.4808192253112793
000000004134.jpg,Dining Table,95.64134979248047,0.4808192253112793
000000004134.jpg,People,93.68474578857422,0.4808192253112793
000000004395.jpg,Accessories,100.0,0.38438916206359863
000000004395.jpg,Formal Wear,100.0,0.38438916206359863
000000004395.jpg,Tie,100.0,0.38438916206359863
000000004395.jpg,Clothing,99.99998474121094,0.38438916206359863
000000004395.jpg,Shirt,99.99998474121094,0.38438916206359863
000000004395.jpg,Necktie,99.935302734375,0.38438916206359863
000000004395.jpg,Person,99.76688385009766,0.38438916206359863
000000004395.jpg,Dress Shirt,97.36492919921875,0.38438916206359863
000000004395.jpg,Finger,90.71539306640625,0.38438916206359863
000000004395.jpg,Hand,90.71539306640625,0.38438916206359863
000000004495.jpg,Couch,99.99980926513672,0.31348347663879395
000000004495.jpg,Furniture,99.99980926513672,0.31348347663879395
000000004495.jpg,Computer Hardware,99.9852294921875,0.31348347663879395
000000004495.jpg,Hardware,99.9852294921875,0.31348347663879395
000000004495.jpg,Monitor,99.9852294921875,0.31348347663879395
000000004495.jpg,Screen,99.9852294921875,0.31348347663879395
000000004495.jpg,Living Room,99.90394592285156,0.31348347663879395
000000004495.jpg,Chair,99.87751770019531,0.31348347663879395
000000004495.jpg,TV,99.65922546386719,0.31348347663879395
000000004495.jpg,Person,93.3963851928711,0.31348347663879395
000000004765.jpg,Nature,100.0,0.31177330017089844
000000004765.jpg,Outdoors,100.0,0.31177330017089844
000000004765.jpg,Sea,100.0,0.31177330017089844
000000004765.jpg,Sea Waves,100.0,0.31177330017089844
000000004765.jpg,Water,100.0,0.31177330017089844
000000004765.jpg,Leisure Activities,99.98491668701172,0.31177330017089844
000000004765.jpg,Sport,99.98491668701172,0.31177330017089844
000000004765.jpg,Surfing,99.98491668701172,0.31177330017089844
000000004765.jpg,Person,99.24832153320312,0.31177330017089844
000000004795.jpg,Computer,99.88309478759766,0.8118739128112793
000000004795.jpg,Computer Hardware,99.88309478759766,0.8118739128112793
000000004795.jpg,Computer Keyboard,99.88309478759766,0.8118739128112793
000000004795.jpg,Electronics,99.88309478759766,0.8118739128112793
000000004795.jpg,Table,99.87189483642578,0.8118739128112793
000000004795.jpg,Desk,99.65287780761719,0.8118739128112793
000000004795.jpg,Laptop,99.42568969726562,0.8118739128112793
000000004795.jpg,Mobile Phone,98.35311889648438,0.8118739128112793
000000004795.jpg,Screen,98.28789520263672,0.8118739128112793
000000004795.jpg,Monitor,97.5938491821289,0.8118739128112793
000000005001.jpg,People,99.99671173095703,0.4041595458984375
000000005001.jpg,Person,99.99671173095703,0.4041595458984375
000000005001.jpg,Adult,98.89327239990234,0.4041595458984375
000000005001.jpg,Male,98.89327239990234,0.4041595458984375
000000005001.jpg,Man,98.89327239990234,0.4041595458984375
000000005001.jpg,Balloon,94.61970520019531,0.4041595458984375
000000005037.jpg,Bus,99.61908721923828,0.32450366020202637
000000005037.jpg,Transportation,99.61908721923828,0.32450366020202637
000000005037.jpg,Vehicle,99.61908721923828,0.32450366020202637
000000005037.jpg,Person,99.25847625732422,0.32450366020202637
000000005037.jpg,Car,98.71619415283203,0.32450366020202637
000000005060.jpg,Wood,99.99764251708984,0.446749210357666
000000005060.jpg,Person,99.84799194335938,0.446749210357666
000000005060.jpg,Floor,99.78863525390625,0.446749210357666
000000005060.jpg,Flooring,99.78863525390625,0.446749210357666
000000005060.jpg,Photography,96.1246337890625,0.446749210357666
000000005060.jpg,Hardwood,92.80656433105469,0.446749210357666
000000005060.jpg,Chair,91.0586929321289,0.446749210357666
000000005060.jpg,Furniture,91.0586929321289,0.446749210357666
000000005193.jpg,Sea,99.97846221923828,0.4947690963745117
000000005193.jpg,Hat,99.84590148925781,0.4947690963745117
000000005193.jpg,Person,99.64842987060547,0.4947690963745117
000000005193.jpg,Remote Control,99.5728759765625,0.4947690963745117
000000005193.jpg,Adult,99.41043090820312,0.4947690963745117
000000005193.jpg,Male,99.41043090820312,0.4947690963745117
000000005193.jpg,Man,99.41043090820312,0.4947690963745117
000000005193.jpg,Cap,99.12284851074219,0.4947690963745117
000000005193.jpg,Baseball Cap,99.08401489257812,0.4947690963745117
000000005193.jpg,Sea Waves,98.15141296386719,0.4947690963745117
000000005477.jpg,Aircraft,99.99893951416016,0.3384861946105957
000000005477.jpg,Airliner,99.99893951416016,0.3384861946105957
000000005477.jpg,Airplane,99.99893951416016,0.3384861946105957
000000005477.jpg,Transportation,99.99893951416016,0.3384861946105957
000000005477.jpg,Vehicle,99.99893951416016,0.3384861946105957
000000005477.jpg,Airport,98.75275421142578,0.3384861946105957
000000005477.jpg,Flight,97.69214630126953,0.3384861946105957
000000005503.jpg,Indoors,99.96467590332031,0.48673319816589355
000000005503.jpg,Person,98.84917449951172,0.48673319816589355
000000005503.jpg,Bathroom,96.69295501708984,0.48673319816589355
000000005503.jpg,Room,96.69295501708984,0.48673319816589355
000000005503.jpg,Toilet,96.69295501708984,0.48673319816589355
000000005529.jpg,Nature,99.99237060546875,0.355196475982666
000000005529.jpg,Outdoors,99.99237060546875,0.355196475982666
000000005529.jpg,Piste,99.99237060546875,0.355196475982666
000000005529.jpg,Snow,99.99237060546875,0.355196475982666
000000005529.jpg,Sport,99.99237060546875,0.355196475982666
000000005529.jpg,Person,99.91890716552734,0.355196475982666
000000005529.jpg,Slide,99.91567993164062,0.355196475982666
000000005529.jpg,Toy,99.91567993164062,0.355196475982666
000000005586.jpg,Ball,99.89550018310547,0.30080127716064453
000000005586.jpg,Sport,99.89550018310547,0.30080127716064453
000000005586.jpg,Tennis,99.89550018310547,0.30080127716064453
000000005586.jpg,Tennis Ball,99.89550018310547,0.30080127716064453
000000005586.jpg,Person,99.23971557617188,0.30080127716064453
000000005600.jpg,Dining Table,99.42497253417969,0.3114595413208008
000000005600.jpg,Furniture,99.42497253417969,0.3114595413208008
000000005600.jpg,Table,99.42497253417969,0.3114595413208008
000000005600.jpg,Food,98.66178894042969,0.3114595413208008
000000005600.jpg,Food Presentation,98.66178894042969,0.3114595413208008
000000005600.jpg,Meal,97.96234130859375,0.3114595413208008
000000005992.jpg,Animal,99.8204345703125,0.5740783214569092
000000005992.jpg,Livestock,99.8204345703125,0.5740783214569092
000000005992.jpg,Mammal,99.8204345703125,0.5740783214569092
000000005992.jpg,Sheep,99.8204345703125,0.5740783214569092
000000006012.jpg,Banana,99.99945068359375,1.3437714576721191
000000006012.jpg,Food,99.99945068359375,1.3437714576721191
000000006012.jpg,Fruit,99.99945068359375,1.3437714576721191
000000006012.jpg,Plant,99.99945068359375,1.3437714576721191
000000006012.jpg,Produce,99.99945068359375,1.3437714576721191
000000006012.jpg,Apple,98.97599792480469,1.3437714576721191
000000006040.jpg,Cable Car,99.79915618896484,0.4257378578186035
000000006040.jpg,Transportation,99.79915618896484,0.4257378578186035
000000006040.jpg,Vehicle,99.79915618896484,0.4257378578186035
000000006040.jpg,Truck,99.60935974121094,0.4257378578186035
000000006040.jpg,Streetcar,99.56358337402344,0.4257378578186035
000000006040.jpg,Person,98.77484130859375,0.4257378578186035
